parent_ids,child_ids,times
74010,89051,46
23785,89052,49
18771,89055,39
69380,89057,50
89057,89058,52
3716,89059,22
29306,89061,53
67841,89062,41
38834,89063,43
78466,89064,38
88103,89065,39
2380,89066,46
64699,89067,74
21041,89068,28
89073,89072,49
25086,89073,42
77457,89074,45
98169,89075,44
48896,89076,41
1348,89077,46
12676,89080,66
56032,89081,44
89083,89082,71
99880,89083,63
68147,89084,46
78252,89085,51
7305,89086,55
89073,89087,46
21312,89088,31
96044,89089,53
85301,89090,49
917,89091,45
70188,89092,37
93256,89093,29
89093,89094,34
56012,89096,54
53355,89097,39
89097,89098,44
76791,89099,45
79413,89100,36
89100,89101,43
694,89102,48
45234,89103,45
36783,89107,70
99907,89108,58
89110,89109,54
8175,89110,48
30477,89111,27
69271,89112,53
89112,89113,59
8369,89114,60
56089,89115,46
32667,89116,66
90599,89117,41
88350,89118,74
56333,89119,43
92223,89120,43
89119,89121,47
63913,89122,44
25625,89123,34
44764,89124,59
89127,89125,36
89127,89126,40
12194,89127,34
63943,89128,52
89128,89129,58
35007,89130,52
7469,89131,56
95412,89132,45
94145,89134,64
61413,89135,61
11032,89136,35
1406,89137,36
89140,89138,45
65293,89139,39
89141,89140,40
1466,89141,35
8976,89143,36
4972,89144,44
58485,89145,58
33800,89146,53
21633,89148,60
7677,89149,55
89151,89150,49
92744,89151,42
18522,89152,47
37745,89154,51
86554,89155,41
9164,89157,44
3023,89158,48
7607,89160,38
93615,89161,70
41910,89162,47
27798,89163,62
37496,89164,37
24005,89166,61
65167,89169,39
39421,89170,46
93092,89171,45
83167,89172,45
67570,89174,60
86156,89175,45
44315,89176,55
624,89177,64
67981,89178,38
2717,89180,43
85861,89181,47
89181,89182,61
78851,89183,40
28735,89184,49
2832,89185,63
62157,89186,46
89186,89187,49
89186,89188,52
89186,89189,50
89189,89190,54
59352,89191,42
13743,89193,50
89193,89194,52
9555,89195,56
72521,89196,51
68792,89197,52
59109,89198,52
89198,89199,59
38853,89200,43
2924,89201,57
59809,89203,47
20237,89204,43
38264,89206,49
97695,89208,43
89210,89209,45
52719,89210,42
89210,89211,48
89215,89212,42
89215,89213,40
89212,89214,46
8458,89215,37
89215,89216,41
55020,89218,40
89218,89219,44
89221,89220,39
48321,89221,36
89221,89222,40
27525,89223,49
89653,89224,50
81252,89225,47
593,89226,49
24610,89227,46
28121,89228,52
89228,89229,56
89231,89230,74
29330,89231,66
29137,89232,46
39204,89233,53
81813,89235,52
89235,89236,55
40665,89238,48
89238,89239,51
19876,89240,50
31675,89241,50
11525,89242,46
66564,89244,52
7068,89245,50
85818,89246,56
22524,89248,49
89248,89249,55
61854,89250,64
89252,89251,45
25580,89252,40
29956,89253,45
42260,89255,56
54735,89256,74
89256,89257,77
21729,89258,43
89258,89259,47
89259,89260,50
70897,89261,51
89259,89262,52
88110,89263,69
31772,89265,44
22798,89266,32
89266,89267,36
89269,89268,48
87941,89269,43
89271,89270,42
22078,89271,36
1047,89272,44
17679,89273,52
75573,89274,48
21771,89275,56
39783,89276,36
97943,89278,48
89281,89279,54
71677,89280,48
31010,89281,48
73557,89282,42
56977,89283,34
389,89284,42
89283,89285,40
37201,89286,31
99246,89287,55
89293,89288,55
39021,89289,55
89289,89290,59
6295,89291,55
70497,89292,53
99693,89293,50
12082,89294,54
88374,89295,57
44563,89296,47
89295,89297,67
89297,89298,75
20848,89299,54
27870,89300,29
91003,89301,55
11040,89302,40
87022,89303,53
89308,89307,48
66632,89308,42
1340,89309,58
55376,89310,49
19614,89312,51
52744,89314,38
89314,89315,43
89317,89316,49
89314,89317,41
89319,89318,52
20701,89319,48
2241,89320,60
48915,89321,55
57593,89322,52
3903,89323,52
89323,89324,64
35636,89325,56
37317,89326,69
75410,89329,37
90890,89330,39
27358,89331,33
81806,89332,63
25896,89333,44
75021,89334,38
32323,89335,64
16597,89336,61
60654,89337,39
67942,89338,40
5381,89339,51
24122,89340,75
78252,89341,53
68653,89342,51
60470,89343,36
3398,89344,46
44511,89345,43
89344,89347,54
20796,89348,52
89351,89349,43
55834,89350,29
89350,89351,35
71261,89352,39
80824,89353,36
65475,89354,44
56681,89355,45
89358,89356,40
51694,89357,43
40494,89358,34
89358,89359,39
89356,89360,44
8326,89361,42
15959,89362,44
89362,89363,49
60975,89364,45
5490,89365,51
14230,89366,53
32265,89367,56
89370,89368,46
89370,89369,47
69022,89370,43
79051,89371,45
89371,89372,49
32072,89373,46
77625,89374,55
28388,89375,42
78926,89376,54
45883,89377,68
21452,89380,49
17687,89381,44
38589,89382,50
21081,89383,71
98302,89385,46
90756,89386,63
48535,89387,49
89389,89388,46
62398,89389,40
54692,89390,54
83746,89391,65
89391,89392,68
89394,89393,39
8861,89394,33
70302,89395,44
34,89396,45
5641,89399,62
72928,89402,32
89402,89403,35
89406,89404,41
68009,89405,76
9374,89406,35
10436,89408,53
14099,89409,47
89409,89410,50
38192,89411,48
13298,89412,43
63405,89413,48
62751,89414,54
7213,89415,43
89418,89417,52
24964,89418,45
89421,89420,46
57407,89421,42
89421,89422,47
89421,89423,46
89421,89424,47
79561,89425,40
93644,89426,37
49154,89427,49
70152,89428,50
49543,89429,52
32154,89430,40
16077,89431,45
83654,89432,59
89430,89433,45
4852,89434,56
5064,89435,47
23342,89436,47
20769,89437,58
28494,89438,43
28413,89440,60
95110,89441,58
48938,89442,46
99520,89443,59
75870,89444,42
83846,89445,52
95000,89446,59
66185,89447,55
44153,89449,57
89451,89450,50
89452,89451,44
70806,89452,38
16221,89453,52
20175,89454,49
6554,89455,59
25151,89457,50
43727,89458,39
89458,89459,46
86105,89460,49
71200,89461,47
83299,89462,37
89465,89463,65
89465,89464,65
17053,89465,60
39717,89466,53
7883,89467,42
89467,89468,47
15100,89469,36
89471,89470,40
34076,89471,37
89471,89472,41
89475,89473,50
89476,89474,53
69015,89475,47
21406,89476,50
89475,89477,52
51386,89479,66
39685,89480,67
47983,89481,52
10362,89483,33
5673,89484,49
37434,89485,60
48711,89487,59
2373,89488,47
57029,89489,42
92697,89490,49
39237,89491,29
11872,89492,36
89495,89493,50
59019,89494,38
89494,89495,46
57710,89496,43
5702,89497,56
95000,89498,56
89496,89499,49
36291,89500,52
27349,89501,33
89501,89502,37
74701,89504,35
89504,89505,40
89504,89506,40
86671,89507,51
57886,89508,47
99567,89509,44
89509,89510,49
94237,89511,52
92528,89513,45
32720,89515,43
24217,89516,48
36072,89517,44
89517,89518,47
31261,89519,35
24608,89520,49
17068,89521,62
87024,89523,64
22022,89524,37
17149,89525,44
59372,89526,57
74850,89527,52
39535,89528,61
14153,89529,45
29233,89530,55
86595,89532,42
88315,89533,45
13880,89534,43
75070,89535,37
50035,89536,46
35587,89537,46
60277,89538,57
89541,89539,48
89541,89540,50
30881,89541,45
35546,89542,44
89545,89543,49
72759,89545,47
39696,89546,51
34256,89547,48
81684,89548,59
28444,89549,53
71961,89550,45
37685,89551,54
74900,89552,40
12580,89553,43
20397,89554,57
10398,89557,39
48632,89559,43
83362,89560,43
90909,89561,54
40733,89562,60
35375,89563,47
51316,89565,65
92012,89566,57
85364,89567,60
91903,89568,42
55304,89569,39
762,89570,45
89011,89571,46
89570,89573,50
12858,89574,56
11525,89575,49
20964,89576,58
89578,89577,66
89576,89578,62
4022,89579,51
8348,89580,46
550,89581,51
89583,89582,51
49772,89583,46
72460,89584,49
20118,89585,50
65285,89586,46
48409,89587,52
69126,89588,53
28917,89589,52
16672,89590,44
14403,89591,51
52198,89592,72
43489,89593,72
31921,89594,54
50069,89595,52
75206,89596,59
99610,89597,51
89597,89598,54
56762,89599,53
70029,89600,49
45399,89601,48
28655,89603,39
60350,89604,48
66492,89606,57
71742,89607,50
89606,89608,61
19685,89609,58
68997,89610,43
89610,89611,49
48633,89612,32
78773,89613,34
39429,89614,33
43424,89615,66
89613,89616,38
21273,89617,35
71082,89618,48
89620,89619,47
13527,89620,41
58763,89621,43
74188,89622,48
49095,89623,49
44690,89625,34
23052,89626,56
37104,89627,32
22409,89629,51
89636,89631,50
40510,89632,50
26313,89633,48
37775,89634,40
82623,89635,49
43165,89636,47
74929,89637,53
89640,89638,48
89640,89639,47
4943,89640,42
93583,89641,56
22069,89642,58
97518,89643,44
89646,89644,48
6050,89645,49
60629,89646,44
64425,89648,43
95696,89649,50
86603,89650,44
126,89651,52
47286,89652,40
89652,89653,45
46634,89654,61
73844,89655,65
15293,89656,64
51624,89657,58
56978,89658,28
89661,89659,47
89661,89660,49
62843,89661,43
3705,89662,51
89664,89663,53
90303,89664,48
74962,89665,64
73059,89666,58
11037,89668,43
53675,89669,37
20055,89670,42
84677,89671,51
45467,89672,45
87326,89673,46
98978,89674,52
89676,89675,51
699,89676,47
25457,89677,58
46878,89678,53
89680,89679,47
6910,89680,41
89680,89681,48
89681,89682,56
45265,89683,46
74354,89684,43
89684,89685,49
66958,89686,48
76827,89687,49
94621,89688,41
27400,89689,49
50245,89690,41
35696,89691,43
89691,89692,48
74559,89693,43
86014,89694,39
91180,89695,47
23335,89697,38
47538,89698,50
76393,89699,47
89698,89700,56
64867,89701,66
89703,89702,54
78769,89703,51
92023,89704,45
89707,89706,35
75479,89707,33
2947,89708,49
73125,89709,59
58473,89710,42
89710,89711,47
29783,89712,74
89710,89713,46
89710,89714,49
726,89715,40
83570,89716,47
37012,89717,50
89720,89718,58
89718,89719,63
48609,89720,53
11090,89721,63
26000,89722,54
89722,89723,59
89722,89724,57
4196,89725,36
41154,89726,45
89726,89727,50
62345,89728,48
68946,89729,45
51269,89730,53
81829,89732,60
89470,89733,43
23764,89734,46
58967,89735,63
64934,89736,49
89738,89737,54
19366,89738,48
14642,89739,43
6625,89740,43
90610,89741,50
89741,89742,55
65240,89745,39
89749,89746,44
11583,89747,50
89747,89748,51
92033,89749,38
89753,89750,61
89753,89751,59
89751,89752,62
53589,89753,55
16963,89754,35
27177,89756,38
55512,89757,46
79666,89758,23
64056,89759,44
99292,89760,43
84871,89761,49
13456,89762,33
89762,89763,42
89762,89764,36
89762,89765,40
80097,89766,21
58545,89768,10
6078,89769,47
91960,89771,60
81898,89772,57
47963,89773,58
59583,89774,49
53355,89775,44
87138,89777,57
84032,89778,51
10291,89779,68
58789,89780,47
26481,89781,57
30388,89784,50
26868,89785,59
13438,89786,53
96113,89787,54
6891,89788,25
80888,89789,39
66914,89790,47
60228,89791,39
89791,89792,46
38392,89793,52
4207,89795,51
89798,89796,48
62179,89797,49
86709,89798,43
22716,89799,39
20762,89800,49
89800,89801,52
45046,89802,52
53621,89803,50
21795,89804,50
44325,89805,51
52704,89806,46
89806,89807,51
51989,89809,54
18159,89810,59
55924,89812,55
89812,89813,61
84480,89814,47
8089,89815,51
89817,89816,41
17218,89817,33
89817,89818,37
89817,89819,39
76806,89820,56
5279,89821,53
17416,89822,52
74431,89823,49
54440,89824,44
15549,89825,57
28389,89826,56
48641,89827,41
9574,89829,48
98621,89831,59
55210,89832,58
89563,89833,50
25855,89834,54
53683,89835,49
89835,89836,55
23606,89837,53
78775,89838,51
13992,89839,54
65112,89840,54
89842,89841,48
48641,89842,40
89842,89844,44
89847,89845,45
89845,89846,49
72891,89847,38
54213,89848,44
31789,89849,37
3639,89850,31
21918,89852,57
4453,89853,45
33710,89854,44
10189,89855,48
58042,89856,50
24666,89857,57
50572,89858,47
28270,89859,43
89858,89860,52
63914,89862,39
52207,89863,57
51857,89865,62
89868,89866,49
14848,89867,49
89000,89868,45
41353,89869,49
27074,89870,42
89870,89871,47
89874,89872,70
5950,89873,51
32643,89874,64
89876,89875,55
18866,89876,51
98028,89878,54
59687,89879,50
76128,89880,52
37583,89881,45
83281,89882,46
8697,89884,52
98661,89885,46
35019,89886,51
46863,89887,49
84919,89888,42
53306,89889,49
38499,89891,42
7248,89893,40
39711,89894,46
86190,89895,59
2234,89896,69
19252,89897,44
60557,89898,48
38544,89900,55
65402,89901,57
93320,89902,41
45926,89903,49
17124,89904,53
65375,89905,54
89908,89906,40
89908,89907,37
36733,89908,34
89908,89909,37
23785,89910,47
42467,89911,51
89911,89912,55
85170,89913,47
68960,89914,54
89914,89915,60
43250,89916,51
13784,89917,49
89917,89918,57
89917,89919,54
71650,89920,43
85090,89921,55
89921,89922,64
89924,89923,62
56295,89924,59
89924,89925,64
89927,89926,46
61439,89927,43
15324,89928,48
60650,89929,36
97534,89930,55
6497,89931,53
22273,89932,54
89934,89933,55
22264,89934,50
49236,89935,56
89934,89936,53
89934,89937,58
89939,89938,49
79932,89939,42
89939,89940,48
89939,89941,49
70785,89942,50
4157,89943,51
89943,89944,58
45146,89945,55
18788,89947,47
91163,89948,55
39176,89949,47
7347,89950,60
62575,89952,38
96846,89955,41
5279,89956,62
49850,89958,41
70227,89959,59
52991,89960,52
2939,89961,45
89961,89962,49
7634,89963,45
73085,89964,42
44991,89967,68
55331,89968,41
67932,89969,47
7945,89971,38
89974,89972,50
86840,89973,49
59313,89974,44
70586,89975,54
34887,89976,61
9233,89978,71
29062,89979,50
89982,89980,49
85673,89981,49
58525,89982,42
60654,89983,45
51620,89984,50
89981,89985,58
18322,89986,36
89986,89987,40
24269,89988,51
53000,89989,50
89992,89990,51
89992,89991,52
11781,89992,48
49665,89993,60
84973,89994,56
84475,89995,51
34049,89996,38
60209,89997,44
89997,89998,48
64933,90000,42
97053,90001,31
40079,90002,50
28119,90003,39
90003,90004,45
90003,90005,44
90003,90006,48
90003,90007,45
72311,90008,45
69587,90009,45
67999,90010,36
90009,90011,59
68281,90013,49
90015,90014,46
69365,90015,43
96620,90016,51
91391,90017,37
13634,90018,50
28884,90019,58
42292,90020,54
92709,90021,44
17949,90022,34
90024,90023,66
38536,90024,60
90024,90025,64
13676,90026,42
82204,90027,48
50866,90028,61
71631,90029,44
34434,90030,49
52329,90031,46
80886,90032,43
24273,90033,54
71216,90034,44
90034,90035,53
68524,90036,45
55331,90037,45
90036,90038,50
50995,90039,49
63709,90040,48
51241,90041,45
90041,90042,50
5337,90043,48
90046,90044,29
42045,90045,81
67999,90046,26
61114,90047,46
57711,90048,34
82716,90049,63
98236,90052,56
97616,90053,47
72721,90056,48
14351,90057,66
24562,90058,44
66265,90059,48
59477,90060,40
93259,90062,41
84070,90063,53
90062,90064,46
57756,90065,49
70975,90066,51
77134,90067,39
63592,90068,55
95257,90069,50
81519,90070,52
70365,90071,50
14164,90072,56
90072,90073,60
90072,90074,59
90074,90075,63
19220,90076,53
13491,90077,41
70401,90078,59
3137,90079,52
2566,90080,50
90080,90081,55
52218,90082,48
64994,90083,48
19640,90084,43
33031,90085,49
90087,90086,19
90686,90087,15
90091,90088,59
37515,90089,51
25703,90090,59
64914,90091,53
70575,90093,48
23903,90094,49
39009,90095,84
41254,90098,45
90098,90099,50
90098,90101,55
7475,90102,38
49917,90103,42
90105,90104,46
70188,90105,37
3315,90106,46
73299,90108,51
54503,90109,53
69077,90110,51
73584,90112,49
90116,90113,49
22487,90114,51
90116,90115,56
23145,90116,46
90116,90117,51
90117,90118,57
1084,90119,44
90119,90120,49
90124,90122,49
70806,90123,38
90274,90124,43
65890,90126,52
1581,90127,56
456,90128,30
80677,90129,41
58397,90130,47
11644,90131,43
21070,90132,46
90135,90133,43
10398,90135,41
2075,90136,45
90136,90137,48
99506,90138,59
67981,90139,34
79413,90140,38
27074,90141,41
90140,90142,50
55304,90144,35
49787,90145,72
98462,90147,40
59875,90148,47
50088,90149,38
97800,90150,44
52789,90151,57
90153,90152,63
72251,90153,56
35209,90154,45
46466,90155,47
72929,90156,36
90156,90157,41
90156,90158,42
90160,90159,38
60304,90160,35
90162,90161,57
37233,90162,47
15735,90163,44
38359,90164,49
90166,90165,60
90164,90166,54
65786,90168,47
16227,90170,43
90172,90171,52
97165,90172,49
10056,90173,55
99422,90174,48
69329,90176,50
45244,90177,58
53131,90178,50
28955,90179,57
94106,90182,47
63568,90183,43
37496,90184,37
90187,90185,49
65314,90186,17
45427,90187,43
33971,90188,60
90188,90189,65
26230,90190,42
90190,90191,50
90194,90192,49
78809,90193,48
88689,90194,45
13451,90195,74
21312,90196,37
60778,90197,49
77212,90198,67
56169,90199,66
62777,90200,38
39616,90201,50
90203,90202,64
1768,90203,57
90207,90204,54
3173,90205,46
98638,90206,57
96221,90207,47
47555,90208,68
16370,90210,46
80266,90212,57
6343,90214,28
16782,90216,57
67981,90217,31
90219,90218,40
90217,90219,34
57317,90220,47
58596,90221,55
73550,90222,59
10049,90223,45
81394,90225,52
13406,90226,51
25959,90227,55
90231,90230,41
72814,90231,36
90233,90232,66
23747,90233,59
38033,90234,47
34112,90235,35
49063,90236,30
20831,90237,56
16690,90239,55
92820,90240,58
89089,90241,57
3098,90242,38
77253,90243,59
14453,90244,52
1349,90245,44
90247,90246,48
66163,90247,43
90247,90248,48
19366,90249,46
17919,90250,45
97169,90251,58
34296,90252,42
21199,90253,38
30404,90254,43
44140,90255,47
58344,90256,53
28817,90257,60
49086,90258,45
85178,90259,40
90258,90260,52
90258,90262,48
13279,90263,49
90263,90264,52
87364,90265,56
25248,90266,46
7005,90268,61
46817,90269,57
52716,90270,57
38991,90271,37
84764,90272,49
4935,90273,44
3268,90274,41
90274,90275,47
99352,90276,41
26159,90277,49
90280,90278,51
90280,90279,48
4919,90280,44
39059,90282,57
28300,90283,52
92740,90284,41
90570,90285,55
72468,90286,55
91475,90287,47
83038,90288,66
71120,90289,47
75405,90290,63
1000,90291,41
32867,90292,69
4611,90293,51
90295,90294,35
75879,90295,32
90295,90296,38
90295,90297,37
4691,90298,53
64499,90299,44
3734,90300,39
90300,90301,46
90303,90302,47
72851,90303,44
55675,90304,51
34765,90305,47
90337,90306,48
20307,90307,53
55962,90308,55
83764,90309,54
80903,90310,49
5990,90311,58
98236,90312,54
93529,90313,39
65476,90314,70
38319,90316,52
90008,90317,51
99643,90318,44
53021,90319,55
61064,90320,38
92414,90321,41
54372,90322,30
45712,90323,55
20540,90324,38
2227,90325,22
83643,90326,51
57933,90327,56
41114,90329,50
79587,90331,48
11510,90332,42
38557,90333,55
90333,90334,59
70895,90335,42
15209,90336,40
66742,90337,44
47429,90339,53
90343,90340,49
47106,90341,42
11574,90342,35
90342,90343,43
90343,90344,47
18212,90345,52
90345,90346,59
28319,90347,57
27536,90349,41
77896,90350,52
69468,90351,47
90353,90352,50
89458,90353,42
44140,90354,47
29598,90355,49
90355,90356,54
64306,90357,35
27141,90358,59
90357,90359,39
61130,90360,52
15477,90361,42
1000,90362,41
48354,90363,38
62001,90364,53
35827,90365,42
3630,90366,53
85633,90367,56
4453,90368,43
15301,90369,50
62509,90370,58
11107,90371,53
69084,90373,58
35733,90374,46
36731,90376,47
43026,90379,53
95917,90380,60
55331,90381,42
77828,90383,40
67811,90384,52
89425,90386,44
15838,90387,61
82637,90388,55
90386,90389,50
78773,90390,31
90390,90391,35
29562,90392,47
33710,90393,45
57416,90394,50
94361,90395,54
40437,90398,49
97705,90399,59
6434,90400,62
4817,90401,57
18378,90402,42
37981,90403,53
90403,90404,61
58471,90406,60
90409,90408,47
97906,90409,44
88945,90410,48
90410,90411,53
90415,90412,53
90415,90413,54
70692,90414,37
74957,90415,51
99593,90416,37
99557,90417,63
3427,90419,74
80411,90422,33
81958,90423,42
90423,90424,49
90426,90425,46
40515,90426,40
7961,90429,28
90429,90430,37
91143,90432,42
77780,90433,44
30047,90434,66
38541,90435,52
76664,90436,56
15550,90437,55
84859,90439,58
14826,90440,48
36439,90441,56
45213,90442,50
6171,90443,38
90443,90444,43
90443,90445,45
53084,90446,52
89097,90447,45
89818,90448,43
32082,90449,64
90452,90451,59
69323,90452,57
64595,90453,38
90453,90454,41
47729,90455,43
58932,90456,45
96939,90457,56
10160,90458,53
65474,90460,55
9405,90461,48
42146,90462,57
15301,90463,59
17607,90464,55
10727,90465,60
85506,90466,61
71430,90469,45
2584,90470,58
86781,90471,48
48088,90473,54
6213,90474,47
21273,90475,35
75600,90476,40
10062,90477,57
22155,90478,32
10984,90479,51
82770,90480,42
90480,90481,46
57636,90483,45
9076,90484,46
89652,90485,45
90488,90487,71
27722,90488,65
14268,90489,54
98026,90490,32
62334,90493,44
89222,90494,45
81724,90495,45
90495,90496,50
7863,90497,52
31674,90498,45
